year,duration,avg_vote,votes,metascore,reviews_from_users,reviews_from_critics,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
2017,113,6.5,11710,62.0,144.0,108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96,6.6,74811,50.0,168.0,186.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,120,6.3,371025,45.0,2013.0,463.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,141,6.7,262328,44.0,693.0,363.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,93,6.7,10212,49.0,64.0,40.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,90,5.1,247,57.0,4.0,11.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,83,7.0,4953,76.0,53.0,101.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2017,108,6.3,5823,61.0,57.0,118.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,113,7.2,3868,74.0,37.0,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,81,4.1,1995,33.0,30.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2017,134,7.6,55080,72.0,194.0,176.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,100,7.2,63485,43.0,422.0,145.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,101,5.2,45643,51.0,231.0,179.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,83,4.3,931,42.0,30.0,68.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,93,6.2,1868,55.0,32.0,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,127,7.0,37379,57.0,98.0,151.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,78,6.4,17701,75.0,104.0,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2017,98,6.2,28056,46.0,171.0,88.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,87,6.3,22965,46.0,734.0,29.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,119,5.1,56719,23.0,443.0,260.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,90,5.4,1594,52.0,24.0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,91,4.8,11776,50.0,124.0,68.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2017,129,6.6,254613,39.0,650.0,413.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,92,5.6,1487,58.0,19.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,120,7.3,99322,75.0,331.0,280.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,102,7.4,80270,80.0,278.0,285.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,118,6.6,878,26.0,18.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,91,6.1,5001,41.0,29.0,16.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,94,5.8,9725,49.0,57.0,105.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,105,5.9,1214,46.0,19.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,86,5.9,1763,65.0,19.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,100,5.4,1971,22.0,17.0,33.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,122,6.0,40464,56.0,192.0,87.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,98,6.4,44619,58.0,219.0,155.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2017,70,6.3,827,83.0,44.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,90,6.0,19522,50.0,80.0,34.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,104,5.7,1136,38.0,33.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,106,5.3,17774,46.0,191.0,77.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,92,5.8,66035,39.0,334.0,184.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2017,115,6.0,13639,54.0,59.0,29.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,98,5.4,604,60.0,22.0,18.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,93,5.8,54010,40.0,178.0,142.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,106,5.4,8557,33.0,77.0,56.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,118,6.6,5468,62.0,26.0,68.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,100,5.4,238,51.0,4.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,92,4.1,2555,21.0,40.0,23.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,115,6.6,1493,25.0,14.0,13.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,106,5.6,1082,52.0,18.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,104,6.6,799,73.0,5.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,106,4.5,1395,43.0,17.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,99,7.2,33383,77.0,227.0,186.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,103,6.6,84184,77.0,314.0,156.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2017,140,7.4,133677,71.0,366.0,365.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,132,6.3,29510,32.0,329.0,104.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,93,5.7,188,56.0,5.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,94,5.7,3113,56.0,41.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,97,5.1,749,28.0,7.0,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,107,6.3,191536,52.0,1027.0,446.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,118,4.6,89375,33.0,309.0,245.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,118,6.6,262000,62.0,951.0,589.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,119,6.9,39072,76.0,111.0,176.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,107,5.2,8649,50.0,69.0,68.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,94,7.8,48412,62.0,205.0,192.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,109,6.5,11750,68.0,66.0,82.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,105,6.1,11766,44.0,175.0,127.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,103,7.8,58049,88.0,244.0,421.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,98,6.8,6768,65.0,58.0,50.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,80,6.2,5352,60.0,64.0,158.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,115,6.9,1985,42.0,39.0,25.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,86,6.4,15670,62.0,71.0,108.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,89,4.2,2077,21.0,51.0,26.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2017,92,5.1,8150,52.0,106.0,78.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2017,91,4.5,205,61.0,3.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,136,7.6,550182,67.0,1047.0,583.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,111,6.3,5212,64.0,79.0,35.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,120,4.5,7518,57.0,193.0,120.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,113,7.6,422594,86.0,1115.0,582.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,80,5.3,1034,60.0,14.0,35.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,96,7.7,15479,86.0,125.0,149.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,106,6.0,17330,63.0,97.0,146.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2017,122,7.5,352050,75.0,871.0,483.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,100,4.4,1957,42.0,42.0,14.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,89,6.4,3303,46.0,32.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,115,6.7,43892,48.0,180.0,95.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,93,5.9,1099,63.0,10.0,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,120,6.4,12288,49.0,83.0,127.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,129,7.1,263977,65.0,1135.0,522.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2017,89,4.7,3940,33.0,60.0,28.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2017,91,5.6,7788,35.0,44.0,38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,109,4.0,455,33.0,11.0,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,92,5.3,1097,49.0,19.0,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,120,7.0,1881,55.0,31.0,57.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,94,7.7,18853,78.0,86.0,111.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,71,5.2,492,63.0,8.0,82.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2017,135,5.7,95518,63.0,938.0,362.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,125,7.4,165715,75.0,634.0,417.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,135,7.3,442715,69.0,1933.0,629.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,91,5.7,2721,46.0,21.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,92,6.1,1570,65.0,10.0,20.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,90,5.0,18818,40.0,170.0,149.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2017,93,3.7,2199,13.0,36.0,32.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2017,106,6.1,25343,74.0,286.0,99.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2017,101,3.4,988,26.0,16.0,10.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2017,106,5.2,2614,68.0,26.0,56.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,111,6.7,5407,53.0,73.0,70.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,177,7.2,759,59.0,2.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,97,6.3,174,70.0,6.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,87,5.8,25512,40.0,130.0,116.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,88,4.7,12606,15.0,68.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,95,5.5,3661,47.0,11.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,105,7.6,226510,48.0,1819.0,331.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,86,6.2,6189,42.0,77.0,61.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,90,5.8,305,36.0,14.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,94,5.1,1227,49.0,17.0,19.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,135,7.4,17469,70.0,120.0,45.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2017,104,5.8,2119,49.0,37.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,130,6.3,4025,50.0,14.0,75.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,84,4.2,1223,28.0,26.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,95,5.9,32897,44.0,350.0,108.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,105,6.6,23280,31.0,148.0,121.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,116,5.5,156266,37.0,461.0,332.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,107,5.2,83629,42.0,376.0,282.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,101,4.5,73728,43.0,1043.0,127.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,94,6.5,1852,64.0,18.0,41.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,90,6.3,4799,70.0,42.0,119.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,88,6.2,23247,57.0,155.0,91.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,102,6.6,715,79.0,4.0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,119,6.6,6064,47.0,80.0,28.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,101,7.6,95816,60.0,252.0,207.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,88,5.6,39640,30.0,189.0,101.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,86,5.3,7865,31.0,51.0,22.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,92,5.0,6999,56.0,164.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,103,6.0,3416,34.0,51.0,42.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2017,105,5.1,380,43.0,4.0,11.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2017,119,6.9,9122,18.0,117.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2017,120,6.4,46744,33.0,227.0,151.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,104,5.3,668,46.0,7.0,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,94,5.8,3052,45.0,44.0,58.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,105,5.8,1931,60.0,26.0,21.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,124,5.9,99986,44.0,524.0,305.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,103,7.4,2552,64.0,16.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,91,5.2,19863,69.0,163.0,109.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2017,110,6.9,4177,64.0,38.0,23.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,123,6.6,3732,73.0,46.0,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,80,5.7,2872,73.0,33.0,50.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2017,103,6.7,890,50.0,13.0,8.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,98,5.5,1419,72.0,25.0,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,91,5.3,661,58.0,12.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,100,5.1,13561,45.0,121.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,86,5.5,1471,51.0,21.0,35.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,101,5.7,602,73.0,10.0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,91,4.5,1285,70.0,41.0,51.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,93,6.0,4694,56.0,41.0,64.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,100,7.2,10472,84.0,32.0,157.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,89,4.5,469,37.0,11.0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,89,6.3,108791,49.0,224.0,263.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,117,6.8,5140,56.0,25.0,82.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,81,4.7,686,35.0,8.0,17.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,116,6.2,9241,71.0,65.0,188.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,122,6.4,248096,65.0,2069.0,586.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2017,108,6.5,16808,55.0,179.0,111.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,85,5.7,202,48.0,3.0,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,103,6.4,11424,49.0,72.0,87.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,140,7.4,222173,82.0,884.0,469.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,90,5.4,1255,39.0,23.0,24.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,90,4.5,32551,45.0,317.0,162.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,104,5.6,4185,35.0,48.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,93,6.2,12054,43.0,94.0,62.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,91,5.7,1327,59.0,22.0,22.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,110,5.3,81826,43.0,563.0,251.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2017,121,6.6,184669,75.0,2106.0,537.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2017,122,6.2,33440,71.0,224.0,126.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,103,6.6,17900,75.0,81.0,80.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,92,5.5,16729,44.0,298.0,111.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,112,5.4,6984,38.0,87.0,105.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,116,6.8,8579,54.0,39.0,29.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,89,6.2,24337,69.0,135.0,133.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,106,3.6,1668,30.0,42.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2017,96,6.1,7776,63.0,62.0,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,93,5.2,2164,36.0,49.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,121,7.0,3358,81.0,13.0,91.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,109,6.5,108128,62.0,418.0,289.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2017,111,6.2,14927,48.0,71.0,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2017,102,5.7,9291,50.0,81.0,82.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2017,102,6.0,4629,53.0,44.0,60.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,98,6.0,8245,58.0,63.0,98.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,102,6.3,28565,54.0,120.0,71.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,96,6.6,110766,58.0,484.0,301.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2017,92,7.1,3509,72.0,34.0,130.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,104,7.4,133498,76.0,399.0,385.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,102,6.6,278,82.0,4.0,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,107,6.2,15509,68.0,105.0,122.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,118,7.2,18369,66.0,97.0,82.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,130,7.9,564511,74.0,1600.0,520.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,107,6.7,12604,72.0,34.0,187.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,119,6.9,308721,58.0,887.0,311.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,95,5.2,1166,60.0,10.0,50.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,121,7.2,10704,80.0,79.0,148.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,98,5.2,13846,31.0,241.0,44.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,107,4.6,387,35.0,15.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2017,101,6.0,21770,55.0,120.0,134.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,90,5.0,17682,32.0,164.0,140.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2017,94,6.5,1279,63.0,7.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,128,6.3,4249,61.0,18.0,84.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,132,6.8,71290,72.0,244.0,314.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,82,5.2,722,63.0,11.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,99,6.8,3749,54.0,22.0,24.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,113,6.9,3906,58.0,9.0,64.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,84,5.7,1363,53.0,8.0,55.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,85,5.9,636,54.0,12.0,38.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,115,7.2,153394,65.0,334.0,323.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,87,4.8,792,48.0,25.0,29.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,96,5.8,4340,60.0,44.0,41.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,111,6.9,127,39.0,5.0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96,4.2,21049,37.0,270.0,188.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2017,109,6.7,2893,76.0,24.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,91,5.4,5636,36.0,35.0,52.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
